h3,value_mean,value_std,value_count,coverage_school,coverage_hospital,coverage_pharmacy,coverage_supermarket,coverage_bus_station,coverage_park,coverage_bank,walkability_variance,accessibility_mean,population_weighted_accessibility
8860145b2bfffff,82.05528626036242,4.935979312508735,96,1.0,1.0,1.0,0.9895833333333334,0.4895833333333333,1.0,1.0,24.363891773514204,85.07448286013837,85.07448286013837
8860145b2dfffff,60.90201351168356,3.410865268437923,58,0.6379310344827587,1.0,0.13793103448275862,0.6551724137931034,0.0,0.8793103448275862,1.0,11.634001879436102,62.815068492977154,62.815068492977154
8860145b31fffff,78.19483831982274,3.3037930521951626,151,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.915048531733028,80.80254888288114,80.80254888288114
8860145b33fffff,80.17931885560671,3.3960382955356745,109,1.0,1.0,1.0,1.0,0.0,1.0,1.0,11.53307610474485,83.09360269804051,83.09360269804051
8860145b35fffff,78.63451424322315,3.4757036740573333,26,0.9615384615384616,1.0,0.9230769230769231,0.9230769230769231,0.6538461538461539,1.0,1.0,12.080516029855644,81.4038801360281,81.40388013602812
8860145b37fffff,76.24834303315853,5.693398826350128,77,0.8051948051948052,1.0,0.987012987012987,1.0,0.4805194805194805,1.0,0.922077922077922,32.41479019588501,78.86216282017473,78.86216282017473
8860145b39fffff,74.57356219337682,4.464565172924204,171,1.0,1.0,1.0,0.847953216374269,0.0,0.9883040935672515,1.0,19.932342183287727,76.96571169870565,76.96571169870565
8860145b3bfffff,80.17592229567454,2.8073214716017225,161,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.88105384491606,83.29098469778864,83.29098469778864
8860145b3dfffff,85.93216130305618,3.103481606776942,80,1.0,1.0,1.0,1.0,0.725,1.0,1.0,9.631598083602789,89.16406315052154,89.16406315052154
8860145b41fffff,64.77242724168482,2.6707049507860647,52,0.7307692307692307,1.0,0.23076923076923078,0.9423076923076923,0.0,1.0,1.0,7.132664934153196,66.54069075744457,66.54069075744457
8860145b43fffff,73.53003640619566,5.945747765407459,50,1.0,1.0,0.46,1.0,0.44,1.0,1.0,35.351916489847795,76.08828552292088,76.08828552292088
8860145b45fffff,78.19042692791417,5.235941227188685,73,1.0,1.0,0.8767123287671232,1.0,0.136986301369863,1.0,1.0,27.41508053457415,80.96085394786286,80.96085394786287
8860145b47fffff,68.8634529019266,5.5629161499151545,46,0.9782608695652174,1.0,0.2826086956521739,0.9347826086956522,0.0,1.0,0.9782608695652174,30.946036090986848,71.09405511619887,71.09405511619887
