h3,value_mean,value_std,value_count,coverage_school,coverage_hospital,coverage_pharmacy,coverage_supermarket,coverage_bus_station,coverage_park,coverage_bank,walkability_variance,accessibility_mean,population_weighted_accessibility
8860145b11fffff,80.28628672794169,2.98316750630384,349,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.899288370667072,83.3546355202812,83.3546355202812
8860145b13fffff,72.85392146708791,3.117078699184644,266,1.0,1.0,0.6616541353383458,0.9924812030075187,0.018796992481203006,1.0,1.0,9.716179616910635,75.13401204045788,75.13401204045786
8860145b15fffff,73.58527274163669,4.633329106148765,286,1.0,1.0,0.9965034965034965,0.9370629370629371,0.0,0.986013986013986,1.0,21.467738605885312,76.44678217644758,76.44678217644758
8860145b17fffff,75.77553510402184,2.7926145888464857,367,1.0,1.0,0.997275204359673,1.0,0.0,1.0,1.0,7.798696241838227,78.44935396699441,78.44935396699441
8860145b19fffff,69.68205540319101,4.5432165855333775,313,1.0,1.0,0.28115015974440893,1.0,0.0,0.9488817891373802,1.0,20.640816943065563,72.15764486802645,72.15764486802645
8860145b1bfffff,71.31067061581582,3.7341179600161776,295,1.0,1.0,0.4135593220338983,0.9898305084745763,0.0,1.0,1.0,13.943636939315379,73.74725869223388,73.74725869223388
8860145b1dfffff,72.00493200921791,5.449131330088857,279,1.0,1.0,0.989247311827957,0.8637992831541219,0.0,0.996415770609319,1.0,29.69303225255596,74.6041915151877,74.6041915151877
8860145b21fffff,68.25202336481647,10.481849803533864,91,0.7912087912087912,0.989010989010989,0.6263736263736264,0.7032967032967034,0.0,0.9230769230769231,0.8681318681318682,109.86917530384291,71.3812767617441,71.3812767617441
8860145b23fffff,77.28021764506978,3.386958302499801,56,1.0,1.0,0.8928571428571429,1.0,0.42857142857142855,1.0,1.0,11.471486542872334,79.79106492074018,79.79106492074018
8860145b25fffff,70.21595107784466,7.846665090416927,168,0.5119047619047619,1.0,0.7797619047619048,0.9464285714285714,0.0,0.8690476190476191,0.9523809523809523,61.57015304116768,73.0427690895065,73.0427690895065
8860145b27fffff,76.0470529311505,5.050171265818907,60,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,0.9666666666666667,25.50422981410294,78.93308775777933,78.93308775777933
8860145b29fffff,76.13928665552163,8.91447262204138,214,0.9719626168224299,1.0,0.7476635514018691,0.9532710280373832,0.0,1.0,1.0,79.46782212912531,79.39209438238433,79.39209438238431
8860145b2bfffff,82.40937401657791,4.519659583916707,268,1.0,1.0,1.0,1.0,0.5298507462686567,1.0,1.0,20.42732275449014,85.51903458600465,85.51903458600466
8860145b2dfffff,61.43029405546258,4.0711149905556585,117,0.7350427350427351,1.0,0.29914529914529914,0.5726495726495726,0.0,0.8888888888888888,0.9914529914529915,16.573977266327002,63.42665698024343,63.42665698024342
8860145b31fffff,78.9832154306486,3.313082008988272,398,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.976512398281765,81.76075134729768,81.7607513472977
8860145b33fffff,80.0844725836347,3.6291345903721166,281,1.0,1.0,1.0,1.0,0.0,1.0,1.0,13.17061787503539,83.06221509479934,83.06221509479933
8860145b35fffff,80.62873345215759,3.192909153433702,103,1.0,1.0,0.9611650485436893,0.9805825242718447,0.6990291262135923,1.0,1.0,10.19466886208072,83.41921053883678,83.4192105388368
